"comfort","price","rooms_count","useful_surface","built_surface","construction_year","level","max_level","kitchens_count","bathrooms_count","parking_lots_count","balconies_count"
4,66500,2,56,66,2021,0,5,1,1,0,1
1,49000,2,47,47,1938,6,6,1,1,0,1
1,68000,2,59,69,2020,1,3,1,1,1,1
4,68600,2,42,68,2020,1,6,1,1,1,1
1,67900,3,62,71,2020,1,7,1,1,0,1
1,178500,2,65,74,2018,4,10,1,1,0,0
1,70000,2,52,59,1976,1,10,1,1,1,1
1,129000,3,85,102,2020,3,6,1,2,0,1
1,128000,4,91,100,1988,1,8,1,2,0,2
1,95586,2,66,74,2020,1,7,1,1,0,1
1,48000,2,50,50,1962,3,3,1,1,0,0
1,88500,3,66,66,1965,3,4,1,1,1,1
4,112000,2,54,54,2020,2,3,1,1,0,1
4,85000,3,70,70,2020,1,3,1,1,1,1
1,42500,1,33,34,1930,3,4,1,1,0,0
1,64500,2,60,63,1970,2,4,1,1,0,1
1,66900,3,69,88,2014,3,3,1,1,0,0
1,39500,1,33,33,1976,0,4,1,1,0,0
1,76000,3,86,100,2021,1,3,1,2,0,1
1,58140,2,51,56,2020,1,6,1,1,0,1
1,85000,3,76,79,1986,5,8,1,2,0,1
1,58767,2,61,67,2020,5,6,1,1,0,1
1,99000,3,61,75,1967,4,9,1,2,0,0
1,184000,2,87,115,2010,1,4,1,1,1,1
4,96900,3,85,100,2009,1,3,1,3,2,1
4,62500,2,57,68,2019,1,4,1,1,0,1
1,53500,2,54,68,2021,3,8,1,1,1,1
1,170000,3,106,111,1997,3,10,1,2,0,3
1,99000,3,75,90,1990,1,10,1,2,0,1
1,76000,3,85,95,2019,1,4,1,2,1,1
1,165000,3,71,84,2020,1,10,1,2,0,0
4,69900,2,70,80,2020,1,5,1,1,1,1
1,65000,2,59,70,2018,3,4,1,1,0,1
1,99000,3,63,76,1970,6,8,1,1,0,1
1,67000,2,46,57,1967,5,7,1,1,0,1
1,109998,4,112,150,1935,2,6,1,3,0,2
1,95000,2,58,61,1997,7,8,1,1,0,1
1,87257,2,61,68,2020,0,7,1,1,0,1
1,123000,2,55,65,1986,2,4,1,1,1,1
4,179900,3,140,160,2020,4,4,1,2,0,1
1,110000,3,85,97,2014,4,5,1,2,0,1
1,154000,3,120,138,1970,1,10,1,1,1,1
1,54968,2,52,57,2020,1,8,1,1,0,1
1,99700,2,77,85,2020,0,3,1,1,1,2
1,59500,2,46,50,1967,0,4,1,1,0,0
1,67500,2,60,72,2020,1,5,1,1,1,1
1,135000,3,75,85,1989,6,8,1,2,0,1
1,67400,2,45,56,2020,1,7,1,1,1,1
1,138000,3,91,114,2017,3,3,1,1,0,1
4,135500,4,110,125,2020,2,5,1,2,0,2
1,52000,2,50,60,2017,5,6,1,1,1,2
1,94000,2,56,79,1986,7,8,1,1,0,2
1,42000,1,32,40,2019,1,5,1,1,0,0
1,107000,3,80,90,1985,1,4,1,2,1,1
1,55000,3,68,72,1976,10,10,1,1,0,2
1,82500,2,74,80,2019,2,2,1,1,0,1
1,73000,2,59,83,2020,7,12,1,1,0,1
1,162000,3,62,74,2020,0,3,1,1,1,0
1,42900,1,58,66,2020,5,5,1,1,1,1
1,75000,2,54,59,1983,9,10,1,1,0,1
1,67000,2,51,54,1984,6,8,1,1,1,1
4,133000,3,104,116,2020,1,7,1,2,1,1
1,88000,1,45,48,1999,7,7,1,1,0,1
1,49900,2,54,65,2018,1,3,1,1,1,1
1,87000,2,47,63,2015,0,4,1,1,0,0
1,139000,3,78,84,1980,3,4,1,2,0,2
1,105000,4,80,90,1985,8,9,1,2,1,0
1,53450,2,49,54,2020,1,5,1,1,0,1
4,103000,2,57,67,2019,7,10,1,1,1,0
1,195000,6,300,350,1997,2,2,1,1,0,1
1,89500,2,52,99,2020,0,2,1,1,0,1
1,165000,3,86,86,1996,5,7,1,2,0,2
1,68570,2,62,75,2019,2,6,1,1,0,1
1,77000,2,50,60,1963,7,8,1,1,0,2
1,83000,4,82,90,1966,4,4,1,2,0,2
1,163300,3,85,104,2019,0,5,1,2,0,1
1,149000,3,72,95,2009,6,6,1,2,1,0
1,86060,2,66,66,2020,3,12,1,1,1,1
4,120000,3,85,105,2019,1,3,1,2,0,1
1,158000,4,78,109,1982,3,4,1,2,0,1
1,74500,3,71,85,1983,8,8,1,2,0,1
1,147000,4,85,100,1985,2,8,1,2,0,2
1,60795,2,57,62,2020,2,8,1,1,0,1
1,56999,1,40,44,1981,7,9,1,1,0,1
1,94440,2,68,78,2021,2,9,1,1,0,1
1,81500,3,71,77,1985,2,8,1,2,1,1
1,75500,3,72,76,1969,6,8,1,1,1,2
4,90000,2,53,87,2020,2,2,1,1,0,1
2,66000,4,62,66,1972,3,10,1,2,0,1
4,59520,2,47,54,2020,1,4,1,1,1,1
1,67000,2,52,52,1984,4,10,1,1,0,1
1,76000,3,65,67,1970,2,4,1,1,1,1
1,74000,2,37,46,1963,0,3,1,1,0,1
1,83900,3,78,86,2020,5,6,1,1,0,1
1,95000,3,80,92,1985,9,10,1,2,0,2
1,62000,2,48,60,1973,16,17,1,1,0,1
1,75999,2,59,64,1978,1,10,1,1,0,1
1,73900,3,76,91,2019,2,5,1,2,0,2
1,125000,2,63,68,2020,5,8,1,1,0,1
1,97000,2,51,59,1982,3,3,1,1,0,1
1,45000,2,57,65,2018,6,6,1,1,0,2
1,185000,3,84,95,2015,3,5,1,2,0,1
1,190000,3,93,100,1984,9,10,1,2,1,3
1,64990,2,54,60,1989,4,4,1,1,0,1
1,62000,2,62,78,2021,1,7,1,1,0,1
4,52000,2,54,70,2020,1,2,1,1,0,1
1,162000,3,73,88,1973,6,10,1,2,1,1
1,104000,2,65,79,2020,1,5,1,1,0,1
1,89000,3,60,63,1970,6,8,1,1,0,1
4,179000,3,93,130,2007,4,6,1,2,1,2
4,141000,2,60,72,2020,1,10,1,1,0,1
1,99500,2,66,75,1978,7,8,1,1,0,2
4,121874,2,47,66,2020,1,5,1,1,1,0
4,129000,2,50,68,2015,1,2,1,1,0,1
1,85000,2,45,47,1960,7,8,1,1,0,1
1,145000,3,88,97,1984,3,8,1,2,0,2
1,162425,3,91,108,1962,2,3,1,2,1,3
1,71400,3,69,77,2020,5,6,1,2,0,2
1,197200,3,92,140,2020,4,6,1,2,0,2
1,48110,2,34,48,2019,2,6,1,1,0,1
1,50000,2,51,78,1982,8,9,1,1,0,1
4,91500,2,58,63,2020,1,3,1,1,0,1
1,77000,3,82,97,2009,10,10,1,1,1,1
1,72000,3,63,63,1968,5,10,1,1,0,1
1,65000,3,59,65,1970,5,10,1,1,0,2
1,47500,1,38,38,1982,4,5,1,1,0,1
1,74900,2,54,70,2020,5,5,1,1,0,1
1,74500,2,75,96,2021,9,10,1,2,0,2
1,57000,3,60,64,1965,7,10,1,1,0,1
1,47619,2,57,64,2019,4,4,1,1,1,1
1,67500,3,65,73,1975,2,10,1,1,0,1
1,85000,2,61,74,2019,3,3,1,1,1,1
1,56500,2,48,64,1949,6,7,1,1,0,1
1,75000,2,50,52,1965,2,4,1,1,0,1
1,132500,4,85,95,1978,1,10,1,2,0,2
1,125000,3,70,85,2019,0,2,1,2,0,1
1,150000,3,79,84,2011,5,6,1,2,0,2
1,50000,1,36,44,2020,0,5,1,1,0,1
1,37900,1,37,48,2020,3,6,1,1,0,1
1,56000,2,53,64,2020,2,7,1,1,0,1
4,138600,2,59,67,2020,4,8,1,1,1,1
1,63000,2,50,55,1972,1,10,1,1,1,1
4,105000,2,54,65,2014,0,2,1,1,1,0
1,83500,3,66,79,2012,7,15,1,2,0,1
1,99000,2,48,53,2010,6,7,1,2,1,1
1,129900,2,55,70,2010,6,7,1,1,0,1
4,88000,3,68,73,1970,1,10,1,1,0,1
1,135000,3,66,90,1982,6,8,1,2,0,1
1,58199,2,61,66,2020,0,6,1,1,0,1
1,129000,3,100,116,2019,0,2,2,2,0,1
1,49000,2,53,61,2020,4,4,1,1,0,1
1,65000,2,54,64,2020,2,4,1,1,0,1
1,85000,2,40,47,2019,3,10,1,1,0,1
1,40400,2,39,47,2021,2,6,1,1,1,1
1,106000,2,59,65,2020,4,10,1,1,0,1
1,129900,3,69,76,1984,2,4,1,1,0,2
1,41500,1,32,38,2020,3,3,1,1,0,1
1,85000,2,69,80,2019,0,2,1,1,1,1
1,53000,2,65,66,2020,5,6,1,1,1,1
4,128000,3,70,90,2019,2,3,1,2,1,1
1,158000,3,86,100,2018,2,3,1,2,0,1
1,91000,3,81,95,2019,1,7,1,1,0,1
1,99000,3,66,98,2020,1,3,1,2,0,1
1,55500,2,54,64,2020,2,6,1,1,1,1
4,148000,3,69,83,2018,7,9,1,2,0,0
1,88000,2,55,65,1982,4,10,1,1,0,1
1,75000,3,64,75,1982,4,4,1,2,0,1
1,40404,2,39,45,2021,5,7,1,1,0,1
1,75000,2,55,60,1970,3,7,1,1,0,1
1,68000,2,45,50,2009,9,10,1,1,1,1
1,58767,2,61,67,2020,0,6,1,1,0,1
3,118000,4,80,96,1930,2,3,1,2,0,1
1,118000,4,123,135,1937,2,5,1,2,0,1
1,69000,3,68,68,1976,8,10,1,1,0,1
4,119700,3,105,155,2009,2,8,1,2,0,1
1,110000,3,70,77,1967,9,9,1,1,0,1
1,72000,3,69,69,1969,2,4,1,1,1,1
1,48857,2,57,69,2019,2,3,1,1,1,1
1,75500,3,70,75,1974,7,10,1,1,1,2
1,67000,2,49,55,1998,6,8,1,1,0,1
1,33000,1,32,45,2019,2,5,1,1,0,1
1,114298,2,56,72,2019,3,9,1,1,0,1
1,73000,2,55,55,1984,7,10,1,1,0,1
1,145000,3,84,103,2019,2,4,1,2,0,2
1,38000,1,43,43,1976,0,1,1,1,0,0
4,126000,2,61,64,2019,3,12,1,1,0,0
4,131000,2,54,60,2020,3,7,1,1,0,0
1,64762,2,50,65,2020,2,3,1,1,0,1
1,66000,3,67,72,1973,3,4,1,1,0,1
1,62000,2,65,77,1985,0,4,1,1,0,0
1,87000,2,36,41,1952,0,2,1,1,0,1
1,75000,2,56,65,1974,4,8,1,1,0,1
1,67000,2,52,52,1970,1,4,1,1,1,0
1,60000,3,63,71,1975,9,10,1,1,0,1
1,89000,1,42,50,1993,7,8,1,1,0,0
1,61900,2,56,58,1980,9,10,1,1,0,1
1,47970,2,53,59,2020,2,3,1,1,1,1
1,70000,2,54,54,1970,4,10,1,1,0,1
1,135000,2,46,55,2018,1,7,1,1,0,0
4,189794,3,116,136,2020,6,6,1,2,0,1
1,83900,4,78,85,1985,8,8,1,2,1,2
4,145000,3,78,149,2021,0,6,1,2,0,1
1,62000,2,51,56,2020,0,3,1,1,0,0
1,62000,2,56,60,2015,2,6,1,1,0,1
1,46000,1,40,47,2020,1,5,1,1,0,1
1,70000,2,49,50,1982,0,4,1,1,1,0
1,140000,2,81,90,2009,12,16,1,2,0,1
1,77000,3,80,112,2021,3,10,1,2,1,2
1,120000,3,63,70,2018,0,2,1,2,0,1
1,115000,2,57,68,1989,1,4,1,1,0,1
1,89000,3,61,66,1965,3,4,1,1,1,1
1,60999,2,60,71,2021,1,7,1,1,0,1
1,178000,3,76,100,1985,8,8,1,2,0,2
1,69000,2,47,111,2020,2,2,1,1,1,0
4,152000,2,61,80,2020,2,3,1,1,1,1
1,142600,3,82,102,2020,2,6,1,2,0,1
1,78500,2,52,52,1975,4,10,1,1,0,1
1,166000,4,97,115,2019,2,4,1,2,0,1
1,85000,3,65,80,1984,4,4,2,2,0,2
1,147000,4,92,100,1998,3,8,1,2,0,3
1,120000,3,78,82,1995,3,8,1,2,0,1
4,172000,3,85,98,2019,1,8,1,2,0,1
1,58328,2,55,59,2020,1,8,1,1,0,1
1,32900,1,39,49,2021,1,5,1,1,0,1
1,43000,1,33,36,1973,6,10,1,1,0,1
1,47000,3,63,79,1974,10,10,1,1,0,1
1,52900,2,48,54,2020,1,5,1,1,0,1
1,65750,2,57,69,2020,1,5,1,1,0,1
1,134900,6,182,196,2018,5,6,1,4,0,1
1,75527,3,72,83,2020,0,4,1,2,0,1
1,105000,4,107,123,1927,0,1,1,2,0,0
1,83950,2,54,67,2010,4,11,1,1,0,0
1,109300,3,67,89,2021,3,8,1,2,0,1
1,78000,1,40,43,2020,5,10,1,1,0,1
4,89900,3,74,95,1979,9,11,1,2,1,1
1,39500,1,31,31,1986,9,10,1,1,0,1
1,96000,3,76,88,1978,5,10,1,1,0,2
4,53000,2,53,57,2020,2,3,1,1,1,1
1,61300,3,77,87,2020,0,5,1,2,1,1
1,112500,3,69,75,1983,7,8,1,2,1,1
4,187725,2,63,75,2020,4,5,1,1,0,1
1,51500,2,46,48,1965,9,9,1,1,0,1
1,81000,3,67,80,1984,6,8,1,2,0,1
1,44900,2,42,54,2020,2,6,1,1,1,1
1,68500,2,57,57,1985,10,10,1,1,0,1
1,122900,3,70,80,1984,6,8,1,2,0,1
1,132500,3,105,105,2021,2,5,1,1,1,0
1,115000,3,72,85,1987,8,10,1,2,0,1
4,169999,3,74,82,2016,1,11,1,2,1,1
1,63300,3,63,69,1969,10,10,1,1,0,1
1,73000,2,47,47,1965,9,10,1,1,1,0
1,90000,3,61,65,1984,7,8,1,2,0,1
4,125900,3,88,106,2019,4,10,1,2,1,1
1,39100,1,40,50,2020,1,2,1,1,0,1
1,79900,3,60,60,1976,2,4,1,1,0,1
1,70400,2,46,50,1964,7,9,1,1,0,1
1,94000,4,77,82,1982,9,10,1,2,0,2
1,77000,2,48,68,1963,3,3,1,1,0,1
1,62000,3,60,64,1976,5,8,1,1,0,1
1,89000,3,70,80,1980,8,10,1,2,0,1
1,60000,2,50,63,2020,1,4,1,1,0,1
1,92500,3,67,67,1968,3,4,1,1,0,1
1,69500,4,80,90,1974,4,4,1,2,0,3
1,125000,2,52,59,1983,0,4,1,1,0,0
1,53500,2,52,57,2019,1,3,1,1,1,1
4,82000,2,56,57,1985,9,10,1,1,0,2
1,59900,2,59,69,1940,4,4,1,1,0,1
1,37000,1,32,32,1980,2,4,1,1,0,1
4,140001,2,45,59,1968,1,3,1,1,0,1
1,58074,2,61,66,2020,0,6,1,1,0,1
1,51500,1,37,38,2020,4,10,1,1,1,1
1,61030,2,61,66,2020,0,6,1,1,0,1
4,97000,3,75,88,2018,2,4,1,2,1,1
1,63000,2,52,52,1965,1,8,1,1,0,1
1,73000,3,62,80,1975,8,8,1,1,0,1
1,46500,1,42,50,1986,10,10,1,1,0,1
1,36600,1,48,57,2021,0,6,1,1,0,0
1,73900,3,68,79,2020,1,4,1,2,0,1
1,127000,3,82,90,1992,2,8,1,2,0,2
4,141800,3,78,106,2021,4,8,1,1,0,1
1,97900,2,47,65,2018,3,7,1,1,1,1
1,44500,1,32,40,1980,0,10,1,1,0,1
4,45000,2,52,64,2020,2,2,1,1,1,1
1,168500,3,86,106,2009,2,6,1,2,0,3
1,88000,3,82,96,2019,3,7,1,1,0,1
1,46179,1,43,51,2020,3,6,1,1,0,1
1,55500,2,47,60,2021,6,6,1,1,1,1
1,199900,4,158,178,2020,4,4,1,3,0,1
1,72160,3,52,82,2019,1,6,1,1,0,1
1,73000,2,54,60,1976,9,10,1,1,0,0
1,60000,2,60,65,1990,3,4,1,1,1,1
1,59500,2,50,58,1980,1,10,1,1,0,0
1,93000,4,80,90,1977,2,4,1,2,0,1
1,71000,3,65,69,1980,8,8,1,2,1,1
4,74500,2,67,79,2020,1,3,1,1,0,1
1,54500,2,59,72,2020,2,7,1,1,1,1
1,185000,4,90,100,1950,3,3,1,2,0,1
1,62600,2,55,69,2020,3,5,1,1,1,1
4,121685,3,75,104,2018,3,7,1,2,0,1
1,65000,1,40,43,1982,8,8,1,1,0,1
1,54233,2,50,55,2020,0,3,1,1,0,0
4,141900,3,79,94,2020,2,2,1,2,0,1
1,73000,2,53,55,1972,8,10,1,1,0,0
1,44900,2,48,50,1984,6,10,1,1,0,1
4,160000,2,53,70,2019,1,10,1,1,1,0
1,48500,1,32,35,1982,10,10,1,1,1,1
1,52900,2,48,54,2020,4,5,1,1,0,1
1,65000,2,62,70,1980,9,10,1,1,0,1
1,69500,2,57,68,1986,4,4,1,1,0,1
1,150000,3,74,75,1975,6,9,1,1,0,1
1,83000,2,78,107,2020,4,7,1,1,0,1
4,47500,1,41,51,2020,2,5,1,1,0,1
1,110000,3,82,102,2020,9,11,1,2,0,1
1,78000,3,60,80,1920,1,2,1,1,0,0
1,48999,2,43,48,1975,1,10,1,1,0,1
1,85000,3,67,70,1976,3,10,1,1,1,1
1,120000,4,95,110,1936,3,3,1,1,1,1
1,95000,2,65,70,1987,0,4,1,1,0,0
1,60999,2,61,66,2020,0,6,1,1,0,1
1,148000,3,95,98,2000,3,4,1,1,0,1
1,69000,2,57,65,2020,1,1,1,1,1,0
1,84000,3,68,77,1986,5,8,1,2,0,1
1,93333,3,85,100,2020,9,9,1,2,0,1
4,67500,3,77,89,2020,0,5,1,2,0,1
1,64000,3,73,89,1986,8,8,1,2,0,1
1,80000,2,46,58,2019,0,2,1,1,0,0
1,59600,2,51,65,2020,3,6,1,1,0,1
1,52500,1,40,40,1987,2,8,1,1,0,1
1,90300,2,58,69,2020,4,4,1,1,0,1
1,50500,1,31,35,1972,8,10,1,1,0,1
1,66000,2,55,55,1984,3,8,1,1,0,1
1,87000,3,70,74,1985,5,8,1,2,0,1
1,82500,2,55,55,1968,5,7,1,1,1,1
1,119393,3,84,84,2020,0,6,1,2,1,0
1,70040,1,44,55,2020,6,6,1,1,0,1
2,42000,2,38,40,1972,6,10,1,1,0,1
1,65900,3,66,85,2018,1,4,1,2,0,1
1,159900,4,100,110,1934,1,3,1,2,0,0
1,73000,3,70,77,1980,3,4,1,2,1,1
1,41000,1,46,57,2021,1,4,1,1,1,1
1,55000,1,35,38,1976,9,10,1,1,1,1
1,148000,3,80,102,2020,4,10,1,2,0,1
1,143000,3,120,130,2020,3,4,1,2,1,2
1,99500,3,89,94,2021,6,6,1,2,0,1
1,52500,2,46,58,1966,4,4,1,1,0,1
1,73900,3,68,79,2019,4,4,1,2,0,1
1,125000,3,72,90,1986,0,4,1,2,0,1
1,85000,2,58,63,1982,6,10,1,1,0,2
1,40538,1,35,38,2020,3,8,1,1,0,1
1,67000,2,59,68,2020,1,6,1,1,0,1
1,79000,2,50,50,1985,0,8,1,1,0,0
1,92437,3,56,120,2020,0,3,1,1,0,0
1,65900,2,56,60,2018,2,3,1,1,1,1
1,36600,1,33,39,2021,0,5,1,1,1,1
1,92900,2,51,55,1984,4,4,1,1,1,1
2,65000,3,62,70,1972,4,8,1,2,0,1
1,90000,3,60,60,1968,8,9,1,1,0,1
1,52500,1,37,41,1989,6,8,1,1,0,1
1,67100,2,54,61,2020,2,6,1,1,1,1
4,135000,2,56,78,2020,2,11,1,1,1,1
1,79000,3,95,106,2019,3,8,1,2,1,2
1,159000,3,100,120,2008,3,4,1,2,0,0
1,94000,3,80,106,2010,11,15,1,2,1,1
1,123000,3,75,104,2011,3,4,1,2,1,2
1,71900,2,60,66,1988,0,8,1,1,0,0
1,114999,2,74,74,1940,1,1,1,1,1,0
1,148500,3,65,75,2020,4,7,1,2,0,1
1,63500,3,60,60,1969,7,10,1,1,0,1
1,118857,3,83,89,2020,0,7,1,2,0,1
1,79000,2,55,59,1982,9,10,1,1,0,1
1,48300,1,40,48,2020,1,5,1,1,0,1
1,85000,3,60,70,1968,6,7,1,1,0,0
1,99900,4,97,97,1938,1,1,1,2,1,0
1,111129,3,77,89,2020,6,7,1,2,0,1
1,173999,4,150,240,2020,1,2,1,3,1,1
1,76900,2,55,65,1991,1,8,1,2,0,1
1,65500,2,48,55,1970,4,10,1,1,0,1
1,55000,2,50,50,2020,1,6,1,1,0,1
4,195000,3,100,118,2019,1,8,1,2,0,1
1,61900,1,33,35,1980,2,3,1,1,1,0
1,139000,3,89,115,2010,2,9,1,2,0,0
4,75999,2,70,80,2020,2,5,1,1,0,1
1,69000,2,51,60,1986,1,8,1,1,0,1
1,91000,3,85,92,2019,7,7,1,1,0,1
4,154500,5,167,190,2019,5,5,1,3,0,1
1,85000,3,68,77,1983,1,4,1,2,0,1
1,89000,3,61,70,1969,7,9,1,1,0,0
1,156400,4,136,175,1938,3,5,1,2,0,1
1,65000,2,53,63,1987,4,10,1,1,0,1
1,105000,4,82,82,1970,3,4,1,2,1,1
2,53000,2,36,36,1974,7,10,1,1,0,1
1,69000,3,84,98,2020,6,6,1,2,0,1
1,192000,2,68,68,2009,6,8,1,1,0,1
1,53000,2,45,52,2017,1,3,1,1,1,1
1,65000,2,50,64,1970,7,10,1,1,1,1
1,155000,3,73,77,1990,5,8,1,2,1,1
1,69000,2,48,52,1982,8,9,1,1,1,1
1,76500,2,66,77,2019,1,4,1,1,1,1
1,54000,2,43,45,2017,2,5,1,1,1,1
1,105000,3,73,75,1982,4,4,1,2,1,1
4,69000,2,70,80,1938,0,7,1,1,1,0
1,51500,1,42,50,1987,0,8,1,1,0,1
1,91000,3,76,76,1987,6,8,1,2,0,1
1,75000,3,77,82,1986,8,8,1,2,0,1
1,80800,1,38,48,2021,2,3,1,1,0,1
4,119000,2,50,61,2019,6,10,1,2,0,0
1,52900,2,64,75,2020,2,10,1,1,1,1
4,118900,2,65,75,2007,6,12,1,1,0,2
1,131300,3,106,149,2011,0,8,1,2,1,1
1,73000,2,53,56,1972,8,10,1,1,1,1
1,50500,2,46,51,2020,0,4,1,1,0,1
1,68200,2,72,79,2020,4,5,1,1,0,1
1,83300,3,88,95,2020,2,4,1,2,0,1
1,70000,1,37,40,1988,8,8,1,1,0,1
1,68000,2,56,73,2019,9,9,1,1,0,1
4,128000,2,55,74,2018,1,5,1,1,0,1
4,110000,2,95,103,2008,3,6,1,2,1,1
1,140000,2,58,70,1981,7,8,1,1,0,1
1,50500,1,34,50,2019,4,4,1,1,1,1
2,47500,3,44,50,1973,9,10,1,1,1,1
1,76000,2,65,69,2019,0,2,1,1,0,1
1,72000,2,50,50,1982,1,9,1,1,0,1
1,65900,3,63,73,2020,0,4,1,2,0,1
4,169000,3,77,125,2010,6,11,1,2,0,2
1,127000,2,53,59,1983,3,4,1,1,0,0
1,61500,2,44,55,1976,8,8,1,1,0,1
4,118000,4,87,90,1977,2,4,1,2,0,2
1,107000,4,83,90,1984,6,8,1,2,0,2
1,70000,2,64,75,1988,7,8,1,1,0,1
1,76499,3,76,90,2020,2,4,1,2,0,1
1,52000,1,36,38,1936,0,1,1,1,0,1
1,56500,2,51,56,2020,3,5,1,1,0,1
4,130000,3,112,112,2020,3,4,1,2,0,0
4,159650,3,130,185,2009,4,7,1,3,1,2
1,81000,2,67,70,1988,3,8,1,1,0,1
1,125000,3,70,80,1966,0,3,1,1,0,0
1,43000,1,37,40,1982,3,8,1,1,0,1
1,92781,2,63,78,2021,2,12,1,1,0,1
1,52000,1,38,50,1986,0,8,1,1,0,1
1,52900,2,48,52,2021,1,5,1,1,0,1
1,88900,3,88,123,2020,7,8,1,2,0,2
4,90000,2,49,58,2019,2,10,1,1,0,0
1,70000,1,37,40,1940,4,6,1,1,0,1
1,96500,2,66,80,2020,2,4,1,1,0,1
1,53000,2,58,75,2018,2,5,1,1,0,1
1,61000,1,39,42,1989,6,8,1,1,0,1
4,102000,3,96,100,2018,2,11,1,1,1,1
4,160000,3,96,115,2020,1,4,1,2,0,2
1,66900,2,41,63,2019,3,6,1,1,1,0
1,91500,2,61,69,2020,2,3,1,1,0,1
1,129000,2,45,55,1900,1,2,1,1,0,1
1,105000,2,48,49,1964,1,4,1,1,0,0
1,82000,2,52,52,1976,0,10,1,1,0,1
1,38550,1,36,48,2021,1,3,1,1,0,1
1,65000,2,53,53,1976,7,12,1,1,0,0
1,116000,3,100,114,2017,2,4,1,2,1,2
1,43000,1,34,40,2021,3,4,1,1,0,1
1,74000,2,58,68,2020,0,5,1,1,0,1
1,60500,2,45,50,1967,6,6,1,1,0,0
1,105000,2,59,64,2020,1,12,1,1,0,0
1,59640,2,56,61,2020,1,8,1,1,0,1
1,56900,2,50,55,1972,3,4,1,1,0,0
1,110000,3,75,75,1979,7,11,1,1,0,2
1,90000,3,70,74,1976,0,8,1,1,0,1
1,79000,2,46,67,2019,2,3,1,1,0,1
1,85000,2,55,59,1980,8,10,1,1,0,1
1,54800,2,51,57,2020,3,5,1,1,0,1
1,43000,2,44,56,2019,2,5,1,1,0,1
4,178992,3,94,115,2019,3,8,1,2,0,1
1,65900,3,63,73,2020,0,5,1,2,0,1
1,52800,1,32,44,1978,7,10,1,1,0,1
1,175000,4,184,200,2020,11,11,1,3,0,2
1,44500,1,32,35,1975,6,10,1,1,0,1
4,66000,1,46,58,2020,6,11,1,1,0,1
1,90000,2,49,57,1986,0,4,1,1,0,0
1,110000,3,88,88,1940,1,2,1,2,0,1
1,74900,2,54,65,1984,2,9,1,1,0,1
1,46000,2,52,53,1981,4,4,1,1,0,1
1,49900,2,53,65,2019,1,5,1,1,0,1
1,174900,3,75,100,2019,2,4,1,2,0,0
1,125000,3,91,105,2006,0,3,1,2,0,0
1,56000,2,53,63,1983,0,10,1,1,0,0
1,177000,4,87,135,2019,0,3,1,2,1,0
1,69000,2,64,80,1941,1,3,1,1,0,1
1,43000,1,37,48,2020,2,6,1,1,1,1
1,107300,3,103,110,2010,2,3,1,2,0,1
1,64000,2,44,53,2012,1,3,1,1,0,1
1,96000,3,80,85,1988,3,4,2,2,0,2
1,109500,2,43,61,2020,10,12,1,1,1,1
1,71500,2,52,74,2020,3,6,1,1,0,1
1,125000,4,90,95,1984,4,8,1,2,0,2
1,60000,2,52,55,1972,9,10,1,1,1,1
1,69900,2,56,70,1984,4,7,1,1,0,1
4,149000,3,90,110,2020,2,4,1,2,0,1
4,90000,2,53,87,2020,2,2,1,1,0,1
1,69000,1,38,55,1990,5,8,1,1,0,1
1,195000,3,105,144,2008,3,10,1,2,0,1
1,49000,1,38,44,2020,1,4,1,1,0,1
4,179000,3,65,85,2011,1,4,1,2,1,0
1,129900,2,72,80,1990,1,7,1,1,0,1
2,48000,2,38,42,1978,5,10,1,1,0,0
1,48325,2,57,57,2020,4,4,1,1,0,1
1,55000,2,55,65,1978,8,10,1,1,0,1
1,100000,3,69,69,1984,4,4,1,1,0,1
4,149000,3,95,95,2020,0,4,1,2,0,1
4,43800,1,40,46,2020,1,6,1,1,0,1
1,195000,3,108,143,2009,11,16,1,2,0,1
1,74900,2,51,62,2017,1,2,1,1,0,1
1,44000,1,41,49,2021,1,7,1,1,0,1
4,118900,2,65,75,2007,6,12,1,1,0,2
1,48500,2,47,49,1969,0,4,1,1,0,1
1,57000,2,51,71,2018,5,6,1,1,1,1
1,78000,4,86,95,1968,4,4,1,2,0,1
4,159000,3,103,103,2020,0,4,1,2,0,1
1,58900,2,88,100,2021,0,3,1,1,0,0
4,105000,1,44,51,2020,6,10,1,1,0,1
1,70500,3,65,76,2016,1,7,1,1,0,1
1,100000,4,81,107,1980,1,10,1,2,0,1
1,88000,2,50,70,1960,2,2,1,1,0,1
1,87000,2,54,65,1984,4,10,1,1,0,1
1,43720,1,37,40,2020,0,3,1,1,0,1
1,79900,2,62,62,2020,1,9,1,1,0,1
1,99750,3,109,130,2009,1,4,1,2,1,1
1,66500,2,66,66,2012,3,4,1,1,0,1
1,93500,2,73,73,2020,1,3,1,1,1,1
1,47150,2,51,61,2020,4,4,1,1,1,1
4,85000,2,51,63,2020,1,6,1,1,0,1
1,59900,2,50,54,1970,4,10,1,1,0,1
1,54000,2,48,50,1978,0,10,1,1,0,0
1,36900,1,38,45,2020,1,5,1,1,0,1
1,77000,3,71,75,1975,6,14,1,1,0,1
1,158000,4,123,130,1947,5,7,1,2,0,1
1,98000,3,83,100,1988,3,4,1,2,0,2
4,85000,2,58,65,2021,3,10,1,1,0,1
1,119000,4,80,95,1984,5,8,1,2,0,2
